"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         276,       -7.20170851,      -4.769622008,      -6.130328388,      -4.703618732,      -9.490746608
          0,           0,         277,       -7.20460881,      -4.771295403,      -6.133763751,      -4.705613445,      -9.490170287
          0,           0,         278,       -7.20748181,      -4.772963088,       -6.13713971,      -4.707596273,      -9.489486207
          0,           0,         279,      -7.209580212,      -4.774627051,      -6.140714344,      -4.709519027,      -9.488774983
          0,           0,         280,      -7.211545081,      -4.776287168,      -6.144316968,      -4.711416938,      -9.488018752
          0,           0,         281,      -7.213948863,      -4.777942232,      -6.147935622,      -4.713365482,       -9.48727873
          0,           0,         282,      -7.216502295,      -4.779589871,      -6.151492247,      -4.715308132,      -9.486555565
          0,           0,         283,      -7.219024058,      -4.781235024,      -6.154981674,      -4.717282719,      -9.485849901
          0,           0,         284,      -7.221824314,      -4.782876373,      -6.158723944,      -4.719335946,      -9.485151505
          0,           0,         285,      -7.223526081,        -4.7845151,      -6.161224417,      -4.721363708,      -9.484470341
          0,           0,         286,      -7.222679707,       -4.78614805,       -6.16499106,      -4.722986657,      -9.483821796
          0,           0,         287,      -7.224046559,      -4.787775696,      -6.168321912,      -4.724818735,      -9.483183596
          0,           0,         288,      -7.225944016,      -4.789398714,      -6.171830388,      -4.726689848,      -9.482551325
          0,           0,         289,      -7.227874058,      -4.791018114,       -6.17527162,      -4.728565071,      -9.481935879
          0,           0,         290,      -7.230111809,       -4.79263047,      -6.178651087,      -4.730474696,      -9.481280988
          0,           0,         291,      -7.231770857,      -4.794239685,      -6.181838922,      -4.732326676,      -9.480643026
          0,           0,         292,      -7.233159364,      -4.795844787,      -6.185103404,      -4.734126874,      -9.480022725
          0,           0,         293,      -7.235646872,      -4.797446789,      -6.188325378,      -4.736064016,      -9.479411871
          0,           0,         294,      -7.236197241,      -4.799046075,      -6.190521773,      -4.737813274,      -9.478814809
          0,           0,         295,      -7.235623026,      -4.800637546,      -6.194196883,      -4.739339782,      -9.478236692
          0,           0,         296,      -7.237804677,      -4.802220802,      -6.197531479,      -4.741155126,      -9.477674585
          0,           0,         297,       -7.24095615,      -4.803801087,      -6.200803429,      -4.743144992,      -9.477082919
          0,           0,         298,      -7.243521168,       -4.80537648,      -6.204004625,      -4.745063898,      -9.476491895
          0,           0,         299,      -7.247236821,      -4.806949607,      -6.206874173,      -4.747143798,      -9.475940732
          0,           0,         300,       -7.24800277,      -4.808516047,      -6.209512021,      -4.748807074,      -9.475417691
          0,           0,         301,      -7.249451293,      -4.810077533,      -6.212768444,      -4.750521939,      -9.474906567
          0,           0,         302,      -7.254094677,      -4.811635486,      -6.215362464,      -4.752642944,      -9.474324412
          0,           0,         303,      -7.254954275,       -4.81318826,        -6.2187528,       -4.75426734,      -9.473747895
          0,           0,         304,      -7.258064023,      -4.814738905,      -6.222060845,      -4.756192184,      -9.473198824
          0,           0,         305,      -7.259386954,      -4.816287132,      -6.225130081,      -4.757909192,      -9.472629903
          0,           0,         306,      -7.260504733,      -4.817831907,      -6.227816831,      -4.759578135,      -9.472023136
          0,           0,         307,      -7.259805803,      -4.819372596,      -6.230503802,      -4.761007265,      -9.471407917
          0,           0,         308,      -7.261059076,      -4.820907256,       -6.23370198,      -4.762649233,      -9.470807267
          0,           0,         309,      -7.264437799,      -4.822439485,      -6.237071522,      -4.764564329,      -9.470204988
          0,           0,         310,      -7.266698621,      -4.823969734,      -6.240127309,      -4.766373238,       -9.46961409
          0,           0,         311,      -7.269507783,      -4.825495909,      -6.243038036,      -4.768221402,      -9.469035303
          0,           0,         312,       -7.27098167,      -4.827015822,      -6.246081948,      -4.769879784,      -9.468440727
          0,           0,         313,      -7.272808919,      -4.828531607,      -6.249140158,      -4.771586165,      -9.467858451
          0,           0,         314,      -7.274442005,      -4.830043695,      -6.252135917,       -4.77328025,      -9.467295561
          0,           0,         315,      -7.276059737,      -4.831550975,      -6.255091868,      -4.774970903,      -9.466730673
          0,           0,         316,      -7.277662596,      -4.833053247,      -6.258110151,      -4.776667889,      -9.466156863
          0,           0,         317,       -7.27951641,       -4.83455182,      -6.261204499,      -4.778414108,      -9.465607535
          0,           0,         318,      -7.279862192,      -4.836047646,       -6.26409025,      -4.779984406,      -9.465083538
          0,           0,         319,      -7.282382196,      -4.837539508,      -6.267352977,      -4.781799733,      -9.464584905
          0,           0,         320,      -7.285777571,      -4.839027129,      -6.270407121,      -4.783717708,      -9.464110994
          0,           0,         321,      -7.288014391,      -4.840511669,      -6.272968463,      -4.785494045,      -9.463628825
          0,           0,         322,      -7.287980027,      -4.841993094,      -6.275719213,      -4.787013692,      -9.463155141
          0,           0,         323,      -7.288660889,      -4.843470111,       -6.27866868,       -4.78859442,      -9.462691119
          0,           0,         324,      -7.288341499,      -4.844943875,      -6.280740967,       -4.79006223,      -9.462173646
          0,           0,         325,      -7.286908219,      -4.846412933,      -6.283843083,      -4.791345905,      -9.461567807
          0,           0,         326,      -7.289138425,      -4.847876388,      -6.287037367,      -4.793065244,      -9.460960711
          0,           0,         327,      -7.291920306,       -4.84933653,      -6.290046245,      -4.794885071,      -9.460375224
          0,           0,         328,      -7.292085379,       -4.85079308,       -6.29288036,      -4.796440177,      -9.459806606
          0,           0,         329,      -7.291304194,      -4.852244069,      -6.295623857,      -4.797827347,      -9.459254038
          0,           0,         330,      -7.293505545,      -4.853691629,      -6.298452451,      -4.799533368,      -9.458719149
          0,           0,         331,      -7.295629351,       -4.85513578,      -6.301115485,        -4.8012173,      -9.458188816
          0,           0,         332,      -7.297094852,      -4.856577215,      -6.303842188,      -4.802835713,      -9.457641634
          0,           0,         333,      -7.298937812,      -4.858014475,      -6.306555877,        -4.8044989,      -9.457106992
          0,           0,         334,      -7.300016573,      -4.859448645,      -6.309158002,      -4.806061245,      -9.456555541
          0,           0,         335,      -7.301367938,      -4.860878369,      -6.311972419,      -4.807664074,      -9.455915113
          0,           0,         336,      -7.300364412,        -4.8623052,      -6.314587144,      -4.809005244,      -9.455288977
          0,           0,         337,       -7.30106542,      -4.863731096,      -6.317216233,      -4.810533231,      -9.454676992
          0,           0,         338,      -7.303147788,      -4.865152562,      -6.319730697,      -4.812169617,      -9.454072677
          0,           0,         339,      -7.303090898,      -4.866570088,      -6.322045424,      -4.813541138,      -9.453480754
          0,           0,         340,      -7.300661731,      -4.867984213,      -6.324588362,      -4.814651079,      -9.452908936
          0,           0,         341,      -7.302035214,      -4.869394943,      -6.327808432,      -4.816253398,      -9.452361918
          0,           0,         342,      -7.303600675,      -4.870802441,       -6.33047016,      -4.817825892,      -9.451819031
          0,           0,         343,      -7.304958336,      -4.872206822,      -6.333008677,      -4.819353177,      -9.451259471
          0,           0,         344,      -7.305401867,      -4.873607886,      -6.335518397,      -4.820776902,      -9.450689069
          0,           0,         345,      -7.303561802,      -4.875005444,      -6.337593388,      -4.821901917,      -9.450112163
          0,           0,         346,      -7.304018101,      -4.876397512,      -6.340371632,      -4.823317661,       -9.44954074
          0,           0,         347,      -7.305173138,      -4.877782189,      -6.343065543,      -4.824801104,       -9.44898683
          0,           0,         348,      -7.305909524,      -4.879163119,      -6.345529058,       -4.82622395,      -9.448428493
          0,           0,         349,      -7.306365705,      -4.880539159,      -6.348056788,      -4.827630362,      -9.447889027
          0,           0,         350,       -7.30736047,      -4.881914244,      -6.350409973,      -4.829136608,      -9.447348079
          0,           0,         351,      -7.306854606,      -4.883287517,      -6.352731624,      -4.830413115,      -9.446805382
          0,           0,         352,      -7.308694287,      -4.884658977,       -6.35528342,      -4.832011848,      -9.446274803
          0,           0,         353,      -7.309722324,      -4.886028376,      -6.357256302,      -4.833501191,      -9.445748164
          0,           0,         354,      -7.309900117,       -4.88739432,      -6.360054073,      -4.834859254,      -9.445196006
          0,           0,         355,      -7.312685224,      -4.888759244,      -6.362781808,      -4.836599948,      -9.444634947
          0,           0,         356,      -7.314063982,      -4.890121761,      -6.365299895,      -4.838133085,      -9.444076055
          0,           0,         357,      -7.314652673,      -4.891481564,      -6.367667461,      -4.839554575,      -9.443515944
          0,           0,         358,      -7.317068339,      -4.892839061,      -6.370253821,      -4.841228074,      -9.442965986
          0,           0,         359,       -7.31968508,      -4.894194603,      -6.372795233,      -4.842918164,      -9.442435196
          0,           0,         360,      -7.320048957,      -4.895547195,      -6.375322932,      -4.844292229,      -9.441914988
          0,           0,         361,      -7.320147597,      -4.896897038,      -6.377579578,      -4.845628118,       -9.44139979
          0,           0,         362,      -7.322042481,       -4.89824213,      -6.380203409,      -4.847199589,      -9.440889476
          0,           0,         363,      -7.322190015,      -4.899583227,      -6.382048547,      -4.848551524,      -9.440374267
          0,           0,         364,      -7.321171224,      -4.900922106,      -6.384513546,      -4.849730847,      -9.439831201
          0,           0,         365,      -7.323474451,      -4.902258279,      -6.386963627,      -4.851344487,      -9.439245076
          0,           0,         366,      -7.325048716,      -4.903593311,       -6.38931072,      -4.852867458,      -9.438669955
          0,           0,         367,      -7.324526132,       -4.90492568,      -6.391340421,      -4.854107863,      -9.438090793
          0,           0,         368,      -7.325491596,      -4.906254866,      -6.393998287,      -4.855543447,      -9.437507258
          0,           0,         369,      -7.326605221,      -4.907581574,      -6.396200919,      -4.856979615,      -9.436927902
          0,           0,         370,      -7.327272235,      -4.908901017,      -6.398524448,       -4.85831824,      -9.436358968
          0,           0,         371,       -7.32773907,        -4.9102186,      -6.400422999,       -4.85967272,       -9.43578051
          0,           0,         372,      -7.328520154,      -4.911533317,      -6.402979319,      -4.861067225,      -9.435159721
          0,           0,         373,      -7.331620472,      -4.912845056,      -6.405541011,       -4.86276773,      -9.434500585
          0,           0,         374,      -7.336028487,      -4.914153817,      -6.407975337,      -4.864673416,      -9.433843329
          0,           0,         375,      -7.335722608,          -4.91546,      -6.409676012,      -4.865918959,      -9.433195687
          0,           0,         376,      -7.336046992,      -4.916763219,      -6.411836968,      -4.867233795,      -9.432556698
          0,           0,         377,      -7.337109898,      -4.918063803,      -6.414223068,      -4.868642702,      -9.431922312
          0,           0,         378,      -7.338214453,      -4.919362846,      -6.416586573,      -4.870073279,      -9.431290671
          0,           0,         379,      -7.339589306,      -4.920657792,      -6.418922616,      -4.871520715,       -9.43066392
          0,           0,         380,      -7.344369194,      -4.921951014,      -6.421166769,      -4.873448406,      -9.430046584
          0,           0,         381,      -7.348516793,      -4.923242668,      -6.423552804,      -4.875290594,      -9.429422305
          0,           0,         382,      -7.350312211,      -4.924531224,      -6.425890771,      -4.876801761,      -9.428808982
          0,           0,         383,      -7.352230725,      -4.925813909,      -6.428217863,      -4.878319898,      -9.428202366
          0,           0,         384,      -7.354471976,      -4.927092728,      -6.430630188,      -4.879878869,      -9.427604963
          0,           0,         385,      -7.357400226,       -4.92836864,      -6.432905738,      -4.881529235,      -9.427016494
          0,           0,         386,      -7.358741341,      -4.929642512,      -6.435158038,      -4.882958098,      -9.426440638
          0,           0,         387,      -7.358632543,      -4.930914785,      -6.436996647,      -4.884179448,      -9.425877017
          0,           0,         388,      -7.361871416,      -4.932184659,      -6.439658667,      -4.885866936,      -9.425319874
          0,           0,         389,      -7.365526771,      -4.933451919,      -6.442193934,       -4.88759855,      -9.424760589
          0,           0,         390,      -7.367387238,      -4.934716829,      -6.444484544,      -4.889077783,       -9.42420885
          0,           0,         391,      -7.369037435,      -4.935980105,      -6.446720304,      -4.890527468,      -9.423662797
          0,           0,         392,       -7.37040798,       -4.93724017,      -6.448967508,       -4.89194017,      -9.423111452
          0,           0,         393,      -7.371876716,      -4.938498325,      -6.451291986,      -4.893381097,      -9.422536589
          0,           0,         394,      -7.372818287,      -4.939753718,       -6.45351295,      -4.894743996,      -9.421963837
          0,           0,         395,       -7.37369618,       -4.94100615,      -6.455772621,      -4.896085511,      -9.421392752
          0,           0,         396,      -7.375334544,      -4.942256252,      -6.458060496,       -4.89754192,      -9.420823251
          0,           0,         397,      -7.380278145,      -4.943504114,      -6.460590872,      -4.899447947,       -9.42025727
          0,           0,         398,      -7.382036137,      -4.944749386,      -6.462851483,       -4.90090692,       -9.41969749
          0,           0,         399,      -7.383496035,      -4.945990659,      -6.464851223,      -4.902308282,      -9.419130186
          0,           0,         400,      -7.384547598,      -4.947229602,      -6.466855125,      -4.903661433,      -9.418573742
          0,           0,         401,      -7.386682079,      -4.948466166,      -6.469152512,      -4.905166337,       -9.41801339
          0,           0,         402,       -7.38720933,      -4.949700558,      -6.471377521,      -4.906453201,      -9.417448474
          0,           0,         403,      -7.387716673,       -4.95093288,      -6.473442882,      -4.907725911,      -9.416883952
          0,           0,         404,      -7.387416287,      -4.952162674,       -6.47540368,       -4.90888939,      -9.416320367
          0,           0,         405,      -7.386527118,      -4.953390542,      -6.477242354,      -4.909988956,       -9.41575978
          0,           0,         406,      -7.389957851,      -4.954615305,      -6.479799009,      -4.911674208,      -9.415164964
          0,           0,         407,      -7.391909751,      -4.955834326,      -6.482072677,       -4.91312768,      -9.414549923
          0,           0,         408,      -7.392348662,      -4.957046374,      -6.484026186,      -4.914365446,      -9.413942876
          0,           0,         409,      -7.392556907,      -4.958256705,      -6.485940834,      -4.915582803,      -9.413342217
          0,           0,         410,      -7.392728093,      -4.959464806,      -6.487942449,      -4.916786192,      -9.412743481
          0,           0,         411,      -7.392891996,       -4.96067046,      -6.489946753,      -4.917983644,      -9.412142594
          0,           0,         412,      -7.393242703,      -4.961873362,      -6.491948824,       -4.91919992,       -9.41154408
          0,           0,         413,      -7.393273855,      -4.963074287,      -6.493801963,      -4.920375623,      -9.410953508
          0,           0,         414,      -7.393241249,      -4.964273442,      -6.495722313,      -4.921535238,      -9.410372096
          0,           0,         415,       -7.39304685,      -4.965472204,      -6.497625765,      -4.922676695,      -9.409795692
          0,           0,         416,      -7.396563896,      -4.966668881,      -6.499996532,      -4.924342589,      -9.409224075
          0,           0,         417,      -7.398065706,      -4.967863814,      -6.502097496,      -4.925713674,      -9.408658152
          0,           0,         418,      -7.397895927,      -4.969058512,      -6.503987265,       -4.92685387,      -9.408083715
          0,           0,         419,      -7.397279306,      -4.970251375,      -6.505807698,      -4.927915067,      -9.407493319
          0,           0,         420,      -7.396326235,      -4.971442529,      -6.507573217,      -4.928924463,      -9.406896377
          0,           0,         421,      -7.394715973,      -4.972631849,      -6.509212534,       -4.92983594,      -9.406298848
          0,           0,         422,       -7.39386577,      -4.973819214,      -6.511057686,      -4.930843376,       -9.40570268
          0,           0,         423,      -7.392964869,      -4.975005336,      -6.512947116,      -4.931847242,      -9.405106848
          0,           0,         424,      -7.392718123,       -4.97618962,      -6.514772284,      -4.932942815,      -9.404514234
          0,           0,         425,      -7.391476177,      -4.977371727,      -6.516568521,       -4.93388273,      -9.403927276
          0,           0,         426,      -7.390918744,        -4.9785501,      -6.518148501,      -4.934921383,      -9.403333333
          0,           0,         427,      -7.393703354,      -4.979726791,      -6.520444332,      -4.936460309,      -9.402741171
          0,           0,         428,      -7.393162536,      -4.980902179,      -6.522328966,      -4.937500076,      -9.402153228
          0,           0,         429,      -7.391893951,      -4.982074971,      -6.523969764,      -4.938412763,      -9.401568682
          0,           0,         430,      -7.389581007,      -4.983245079,      -6.525557197,      -4.939159392,      -9.400986549
          0,           0,         431,      -7.388339034,      -4.984413227,      -6.527266273,      -4.940064922,      -9.400407576
          0,           0,         432,      -7.387183558,      -4.985579087,      -6.528916122,      -4.940976943,      -9.399803713
          0,           0,         433,      -7.385671389,      -4.986742935,      -6.530420765,      -4.941829779,      -9.399146033
          0,           0,         434,      -7.383930564,      -4.987904464,       -6.53187105,      -4.942640599,      -9.398492155
          0,           0,         435,        -7.3833262,      -4.989063553,      -6.533595236,      -4.943642541,      -9.397841303
          0,           0,         436,      -7.382666576,      -4.990219718,      -6.535227419,      -4.944608705,      -9.397193384
          0,           0,         437,      -7.381554774,      -4.991374314,      -6.536695554,      -4.945496065,      -9.396547841
          0,           0,         438,      -7.381003205,      -4.992526903,      -6.538009634,      -4.946475543,        -9.3959062
          0,           0,         439,      -7.382085575,      -4.993676787,       -6.53986313,      -4.947731981,      -9.395267493
          0,           0,         440,      -7.381687803,      -4.994824084,      -6.541503801,       -4.94873497,      -9.394631429
          0,           0,         441,      -7.381616825,      -4.995969734,      -6.543109291,      -4.949792617,       -9.39399829
          0,           0,         442,       -7.38324787,      -4.997113247,      -6.544813071,      -4.951123699,      -9.393326286
          0,           0,         443,      -7.384011746,      -4.998254644,      -6.546290362,      -4.952303645,      -9.392653729
          0,           0,         444,      -7.383216184,      -4.999394577,      -6.547897996,      -4.953226004,        -9.3919876
          0,           0,         445,       -7.38276077,      -5.000533011,      -6.549454413,      -4.954202867,      -9.391330903
          0,           0,         446,      -7.382441126,      -5.001669435,      -6.550920278,      -4.955200025,      -9.390679846
          0,           0,         447,      -7.382098759,      -5.002803965,      -6.552363581,      -4.956196762,      -9.390020007
          0,           0,         448,      -7.381745625,      -5.003936529,      -6.553788482,      -4.957182486,      -9.389358756
          0,           0,         449,      -7.381819802,      -5.005066049,       -6.55488195,      -4.958244465,      -9.388702012
          0,           0,         450,      -7.382127383,      -5.006193235,      -6.556329229,        -4.9593436,      -9.388049431
          0,           0,         451,      -7.382957345,      -5.007319019,      -6.557545081,      -4.960537426,      -9.387375128
          0,           0,         452,      -7.385264413,      -5.008443517,      -6.559047646,      -4.961993214,      -9.386703058
          0,           0,         453,      -7.390715588,      -5.009566202,       -6.56099956,      -4.963988638,      -9.386033661
          0,           0,         454,      -7.392161308,      -5.010685774,      -6.562824761,      -4.965272275,      -9.385366732
          0,           0,         455,      -7.393441085,      -5.011803672,      -6.564157471,      -4.966530617,      -9.384703391
          0,           0,         456,      -7.395214883,      -5.012920112,      -6.565492677,      -4.967867189,      -9.384043311
          0,           0,         457,      -7.397413047,      -5.014034161,      -6.567211662,      -4.969282534,      -9.383376636
          0,           0,         458,      -7.411782737,      -5.015144126,      -6.570275415,      -4.972753047,      -9.382712504
          0,           0,         459,      -7.418622575,       -5.01625376,      -6.573451422,      -4.974919282,      -9.382052653
          0,           0,         460,      -7.421456974,      -5.017362639,      -6.575265325,       -4.97641654,      -9.381398279
          0,           0,         461,      -7.427147211,       -5.01846996,      -6.577394454,      -4.978364319,      -9.380749885
          0,           0,         462,      -7.429704809,      -5.019576057,      -6.579262156,      -4.979820902,      -9.380107378
          0,           0,         463,      -7.431488839,      -5.020680151,      -6.581054611,      -4.981146761,      -9.379469228
          0,           0,         464,      -7.435823895,      -5.021781914,      -6.583275604,      -4.982867115,      -9.378837232
          0,           0,         465,      -7.439163577,      -5.022881809,      -6.585170785,      -4.984435136,      -9.378211702
          0,           0,         466,      -7.440437621,      -5.023980187,      -6.586870218,      -4.985676989,      -9.377591875
          0,           0,         467,      -7.440781633,      -5.025076755,      -6.588472932,      -4.986769803,      -9.376976976
          0,           0,         468,      -7.442264132,      -5.026171155,      -6.590154497,      -4.988032912,      -9.376365439
          0,           0,         469,      -7.447176084,      -5.027263408,      -6.592626661,      -4.989824836,      -9.375758409
          0,           0,         470,      -7.449253821,      -5.028352568,      -6.594726247,       -4.99117317,      -9.375155647
          0,           0,         471,      -7.450664983,      -5.029439941,      -6.596425946,      -4.992430574,      -9.374556028
          0,           0,         472,      -7.451406514,      -5.030526312,      -6.598001912,      -4.993589759,      -9.373959019
          0,           0,         473,      -7.452372589,      -5.031610697,      -6.599463196,       -4.99476911,      -9.373358726
          0,           0,         474,      -7.452913383,       -5.03269304,      -6.601160993,      -4.995876059,      -9.372745774
          0,           0,         475,      -7.457003165,      -5.033773567,      -6.603362953,      -4.997528272,       -9.37213752
          0,           0,         476,       -7.45857886,      -5.034852524,      -6.605214443,      -4.998801304,       -9.37150732
          0,           0,         477,      -7.459180564,       -5.03593028,      -6.606893043,      -4.999925742,      -9.370879086
          0,           0,         478,      -7.459762148,      -5.037006299,      -6.608414456,      -5.001042463,      -9.370252985
          0,           0,         479,      -7.460110253,      -5.038079443,      -6.609973756,      -5.002120202,      -9.369630766
          0,           0,         480,      -7.460430375,       -5.03914944,      -6.611536766,      -5.003185808,      -9.369013776
          0,           0,         481,      -7.460572308,      -5.040216396,      -6.612943994,      -5.004226572,      -9.368402181
          0,           0,         482,      -7.461645799,      -5.041281936,      -6.614368204,      -5.005411433,      -9.367783936
          0,           0,         483,      -7.465117499,       -5.04234499,      -6.616166596,      -5.006948816,      -9.367169269
          0,           0,         484,      -7.464844406,      -5.043406841,       -6.61820657,      -5.007918676,      -9.366558964
          0,           0,         485,      -7.465315169,      -5.044466608,      -6.619594585,      -5.008998127,       -9.36595242
          0,           0,         486,      -7.465763763,      -5.045524982,      -6.620986244,      -5.010075717,      -9.365351222
          0,           0,         487,      -7.466253477,      -5.046582273,      -6.622446233,      -5.011162003,      -9.364755459
          0,           0,         488,      -7.466343546,      -5.047637706,       -6.62377857,      -5.012179331,      -9.364165575
          0,           0,         489,      -7.466552399,      -5.048692071,      -6.625390072,      -5.013202536,      -9.363582202
          0,           0,         490,      -7.468857041,      -5.049743468,      -6.627147846,      -5.014551128,      -9.363002425
          0,           0,         491,      -7.471293298,      -5.050794103,      -6.628750466,      -5.015928216,      -9.362426971
          0,           0,         492,      -7.472567383,      -5.051842956,      -6.630100474,      -5.017112038,      -9.361853253
          0,           0,         493,      -7.472261678,      -5.052891444,      -6.631871741,      -5.018065513,      -9.361280946
          0,           0,         494,      -7.472896866,      -5.053938931,      -6.633279222,       -5.01915795,      -9.360712181
          0,           0,         495,      -7.473115023,      -5.054985025,      -6.634747657,      -5.020183018,      -9.360146384
          0,           0,         496,      -7.473316964,      -5.056029886,      -6.636076359,      -5.021205715,      -9.359579841
          0,           0,         497,      -7.473431471,      -5.057073574,      -6.637268587,      -5.022214437,      -9.359012964
          0,           0,         498,      -7.473740437,      -5.058115921,      -6.638491921,      -5.023247549,      -9.358448908
          0,           0,         499,      -7.473928223,      -5.059156967,      -6.639861804,      -5.024261418,      -9.357888351
          0,           0,         500,       -7.47386371,      -5.060196856,      -6.641348475,      -5.025239353,      -9.357297616
          0,           0,         501,      -7.476471839,      -5.061234956,      -6.643185076,      -5.026624032,      -9.356702262
          0,           0,         502,      -7.478130607,      -5.062272097,      -6.644936432,      -5.027858549,      -9.356101981
          0,           0,         503,      -7.478243534,      -5.063308483,      -6.646622006,      -5.028862705,      -9.355491382
          0,           0,         504,      -7.478783736,      -5.064342476,      -6.647933712,      -5.029925588,      -9.354884819
          0,           0,         505,      -7.479086128,      -5.065375572,      -6.649334201,      -5.030948373,      -9.354278863
          0,           0,         506,      -7.479499569,      -5.066407784,      -6.650527752,       -5.03199634,      -9.353675532
          0,           0,         507,      -7.479709542,      -5.067438952,      -6.651844575,      -5.033005895,      -9.353063877
          0,           0,         508,      -7.480035178,      -5.068468946,      -6.653063914,      -5.034032807,      -9.352449542
          0,           0,         509,      -7.480241277,       -5.06949765,      -6.654327486,      -5.035038114,      -9.351840761
          0,           0,         510,      -7.480313814,      -5.070524849,      -6.655599193,      -5.036016156,      -9.351220853
          0,           0,         511,      -7.480895972,      -5.071550713,      -6.656814737,      -5.037072926,      -9.350600907
          0,           0,         512,      -7.485990527,      -5.072573202,      -6.658782323,      -5.038828638,      -9.349985104
          0,           0,         513,      -7.485744654,      -5.073594079,      -6.660024733,      -5.039744443,      -9.349372651
          0,           0,         514,       -7.48556393,      -5.074613955,      -6.661445379,      -5.040677411,      -9.348762806
          0,           0,         515,      -7.486549602,      -5.075632653,      -6.662587934,        -5.0417905,       -9.34815599
          0,           0,         516,       -7.48673158,      -5.076649137,      -6.663732105,      -5.042767575,       -9.34755393
          0,           0,         517,      -7.486881043,      -5.077663255,      -6.665011937,      -5.043731858,      -9.346958377
          0,           0,         518,      -7.487329728,      -5.078676041,      -6.666098093,      -5.044755182,      -9.346370181
          0,           0,         519,      -7.487774444,      -5.079687276,      -6.667107457,      -5.045781039,      -9.345788712
          0,           0,         520,      -7.489978904,      -5.080696494,       -6.66858301,       -5.04707734,       -9.34521265
          0,           0,         521,      -7.493367656,      -5.081704149,       -6.67054897,      -5.048564822,      -9.344640466
          0,           0,         522,      -7.494363303,      -5.082711333,      -6.672023977,      -5.049676095,      -9.344072415
          0,           0,         523,      -7.495546704,       -5.08371778,       -6.67305619,      -5.050812109,      -9.343503649
          0,           0,         524,      -7.497264006,       -5.08472227,      -6.674298647,       -5.05202279,      -9.342917914
          0,           0,         525,      -7.496510379,      -5.085725426,      -6.675824984,      -5.052842325,      -9.342336928
          0,           0,         526,      -7.496878561,      -5.086727653,       -6.67723737,      -5.053844878,      -9.341760589
          0,           0,         527,      -7.497810169,      -5.087728611,      -6.678320638,      -5.054935005,      -9.341188298
          0,           0,         528,      -7.502495243,      -5.088727611,      -6.680038016,      -5.056623716,      -9.340619185
          0,           0,         529,      -7.504290681,       -5.08972493,      -6.681796805,      -5.057848055,       -9.34005304
          0,           0,         530,      -7.504725336,      -5.090720214,      -6.683044755,      -5.058855387,      -9.339489815
          0,           0,         531,      -7.505430849,      -5.091714307,      -6.684037931,      -5.059901214,       -9.33892931
          0,           0,         532,      -7.505904581,      -5.092707165,      -6.685297165,      -5.060906984,      -9.338374339
          0,           0,         533,      -7.506118731,      -5.093699378,      -6.686541726,      -5.061878267,      -9.337825816
          0,           0,         534,      -7.506754555,      -5.094691326,      -6.687701303,      -5.062909119,      -9.337283548
          0,           0,         535,      -7.510670275,      -5.095681601,      -6.689492094,      -5.064463325,      -9.336747175
          0,           0,         536,      -7.513022461,      -5.096670749,      -6.691420837,         -5.065771,      -9.336216151
          0,           0,         537,      -7.514092245,      -5.097659383,      -6.692822986,      -5.066878698,      -9.335689669
          0,           0,         538,      -7.513885426,      -5.098647344,      -6.694223421,      -5.067779399,        -9.3351672
          0,           0,         539,      -7.514410407,      -5.099634289,      -6.695381107,      -5.068791153,      -9.334645081
          0,           0,         540,      -7.514975404,      -5.100619937,      -6.696495584,      -5.069804294,       -9.33408914
          0,           0,         541,      -7.515757985,      -5.101604514,      -6.697712866,      -5.070848113,      -9.333493565
          0,           0,         542,      -7.519214844,      -5.102586837,      -6.699564396,      -5.072321395,      -9.332900013
          0,           0,         543,      -7.521845311,      -5.103567262,      -6.701309395,      -5.073665972,      -9.332311504
          0,           0,         544,      -7.522436482,      -5.104546868,      -6.702631004,      -5.074683153,      -9.331727808
          0,           0,         545,      -7.522953038,      -5.105525562,      -6.703661482,      -5.075685396,       -9.33114874
          0,           0,         546,      -7.523374339,         -5.106503,      -6.704830483,      -5.076670176,       -9.33057431
          0,           0,         547,      -7.523857038,      -5.107479363,      -6.705992845,      -5.077661531,      -9.330004461
          0,           0,         548,       -7.52456001,      -5.108454175,      -6.707265144,      -5.078683925,      -9.329438751
          0,           0,         549,      -7.525252276,      -5.109428066,      -6.708477141,       -5.07971017,      -9.328876413
          0,           0,         550,      -7.531108479,      -5.110399342,      -6.711266738,        -5.0815504,      -9.328317362
          0,           0,         551,        -7.5316458,       -5.11137039,      -6.712953285,      -5.082556411,      -9.327758502
          0,           0,         552,      -7.532263752,      -5.112340741,      -6.713983915,      -5.083565711,      -9.327202517
          0,           0,         553,      -7.533009589,      -5.113309684,      -6.714920219,      -5.084585939,      -9.326651605
          0,           0,         554,      -7.533428585,      -5.114277098,      -6.716267366,      -5.085555145,      -9.326109611
          0,           0,         555,      -7.534129685,      -5.115242802,      -6.717575813,      -5.086569423,      -9.325572456
          0,           0,         556,       -7.53461858,      -5.116206413,      -6.718777684,      -5.087541276,      -9.325040384
          0,           0,         557,      -7.534902311,      -5.117169017,      -6.719991956,      -5.088488354,      -9.324512789
          0,           0,         558,      -7.538608439,      -5.118129777,      -6.721903833,      -5.089977854,      -9.323987242
