"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         847,      -9.709757485,       -6.87297065,      -6.786785804,      -6.792343946,      -4.228588206
          0,           0,         848,      -9.713630094,      -6.867758766,      -6.788923941,      -6.794539356,      -4.232160884
          0,           0,         849,      -9.718839757,      -6.863900362,      -6.791755428,      -6.797189978,      -4.237144462
          0,           0,         850,      -9.725418001,      -6.861644912,      -6.795418033,      -6.800456702,      -4.243572426
          0,           0,         851,      -9.733364335,      -6.861162439,      -6.800013307,      -6.804466837,      -4.251446407
          0,           0,         852,      -9.742647436,      -6.862565331,      -6.805609787,      -6.809315673,      -4.260737574
          0,           0,         853,      -9.753204715,      -6.865925538,      -6.812246003,      -6.815068258,      -4.271386107
          0,           0,         854,      -9.764936774,      -6.871286293,      -6.819933111,      -6.821761685,      -4.283295009
          0,           0,         855,      -9.777706575,      -6.878668821,      -6.828656166,      -6.829407548,      -4.296329124
          0,           0,         856,      -9.791326666,      -6.888074046,       -6.83837433,      -6.837993053,       -4.31030127
          0,           0,         857,      -9.805556585,      -6.899480295,      -6.849020683,      -6.847481957,      -4.324967998
          0,           0,         858,      -9.820098831,      -6.912837427,      -6.860501186,      -6.857814934,      -4.340024377
          0,           0,         859,      -9.834605281,      -6.928056083,      -6.872693858,      -6.868909374,      -4.355107821
          0,           0,         860,      -9.848689101,      -6.944992946,      -6.885447376,      -6.880658213,      -4.369808755
          0,           0,         861,      -9.861950197,      -6.963431474,       -6.89858018,      -6.892927935,      -4.383695161
          0,           0,         862,      -9.874021932,      -6.983061872,      -6.911880164,      -6.905556612,        -4.3963611
          0,           0,         863,      -9.884613154,      -7.003464161,      -6.925106583,      -6.918352139,      -4.407473737
          0,           0,         864,      -9.893532343,      -7.024097068,      -6.937997423,       -6.93109441,      -4.416803804
          0,           0,         865,       -9.90068805,        -7.0442995,      -6.950283224,      -6.943541575,      -4.424232246
          0,           0,         866,      -9.906098869,       -7.06331711,      -6.961705902,      -6.955442576,      -4.429763125
          0,           0,         867,      -9.909890552,      -7.080364141,      -6.972038875,      -6.966553307,      -4.433522611
          0,           0,         868,      -9.912286013,      -7.094718092,      -6.981107361,      -6.976657607,      -4.435747623
          0,           0,         869,      -9.913575654,      -7.105829152,      -6.988805857,      -6.985588708,      -4.436753569
          0,           0,         870,       -9.91407553,      -7.113412345,      -6.995110281,      -6.993248512,      -4.436888025
          0,           0,         871,      -9.914110443,       -7.11749348,      -7.000085636,      -6.999622258,      -4.436509225
          0,           0,         872,      -9.914001548,      -7.118398184,      -7.003885112,      -7.004784573,      -4.435968827
          0,           0,         873,      -9.914072332,       -7.11669347,      -7.006738536,      -7.008893057,      -4.435614561
          0,           0,         874,      -9.914630034,      -7.113098402,      -7.008927045,      -7.012167651,      -4.435771247
          0,           0,         875,      -9.915960838,      -7.108384214,      -7.010753555,      -7.014864761,      -4.436737026
          0,           0,         876,       -9.91829324,       -7.10328426,      -7.012512972,      -7.017249746,      -4.438749062
          0,           0,         877,      -9.921801762,      -7.098433315,      -7.014472902,      -7.019578098,      -4.441988806
          0,           0,         878,      -9.926606145,      -7.094341045,      -7.016862899,      -7.022082515,      -4.446581751
          0,           0,         879,      -9.932776289,      -7.091394995,      -7.019871064,      -7.024965631,      -4.452603154
          0,           0,         880,       -9.94035038,      -7.089880467,      -7.023646495,       -7.02839732,      -4.460095394
          0,           0,         881,      -9.949335611,      -7.090002868,      -7.028301031,      -7.032513533,      -4.469069546
          0,           0,         882,      -9.959716251,      -7.091907269,      -7.033912787,      -7.037417657,       -4.47951324
          0,           0,         883,      -9.971440994,      -7.095693942,      -7.040527395,      -7.043180844,      -4.491378335
          0,           0,         884,      -9.984430475,      -7.101429985,      -7.048161358,      -7.049845056,      -4.504588246
          0,           0,         885,      -9.998558507,      -7.109156409,      -7.056802221,      -7.057424609,      -4.519018463
          0,           0,         886,      -10.01366021,      -7.118891733,      -7.066410843,      -7.065908784,      -4.534503229
          0,           0,         887,      -10.02951181,      -7.130631434,      -7.076920547,      -7.075262426,      -4.550815261
          0,           0,         888,      -10.04583506,      -7.144342206,      -7.088237876,      -7.085427771,      -4.567666397
          0,           0,         889,      -10.06228909,      -7.159951772,       -7.10024156,      -7.096323851,      -4.584699171
          0,           0,         890,      -10.07847576,      -7.177332336,        -7.1127815,      -7.107846117,      -4.601489069
          0,           0,         891,      -10.09396008,      -7.196277961,      -7.125678199,      -7.119864484,      -4.617565311
          0,           0,         892,      -10.10830123,      -7.216480307,       -7.13872146,      -7.132220718,      -4.632441843
          0,           0,         893,      -10.12110493,      -7.237504924,      -7.151670963,      -7.144726543,      -4.645676975
          0,           0,         894,      -10.13206284,      -7.258777436,      -7.164263045,      -7.157163857,      -4.656919258
          0,           0,         895,       -10.1409818,      -7.279585021,      -7.176224411,      -7.169290635,      -4.665943179
          0,           0,         896,      -10.14779369,      -7.299103506,      -7.187293023,      -7.180853237,      -4.672666914
          0,           0,         897,      -10.15257172,       -7.31646267,      -7.197240867,      -7.191605076,      -4.677169666
          0,           0,         898,      -10.15552343,      -7.330853638,      -7.205894405,      -7.201328985,      -4.679684129
          0,           0,         899,      -10.15696289,      -7.341657156,      -7.213151538,      -7.209859418,      -4.680561996
          0,           0,         900,      -10.15725559,       -7.34855655,       -7.21899177,        -7.2171009,      -4.680213251
          0,           0,         901,      -10.15678159,      -7.351594639,      -7.223483823,      -7.223041586,       -4.67906182
          0,           0,         902,      -10.15592567,      -7.351159091,      -7.226786596,      -7.227760504,      -4.677529069
          0,           0,         903,      -10.15506209,      -7.347907118,      -7.229135723,      -7.231418947,      -4.676018216
          0,           0,         904,      -10.15454031,      -7.342651627,      -7.230817395,      -7.234240046,      -4.674897635
          0,           0,         905,       -10.1546694,      -7.336241694,      -7.232137276,      -7.236481917,      -4.674487879
          0,           0,         906,      -10.15569884,      -7.329465713,      -7.233392693,      -7.238411984,       -4.67504519
          0,           0,         907,      -10.15781981,      -7.322993196,      -7.234854478,      -7.240287949,      -4.676764348
          0,           0,         908,      -10.16116599,      -7.317354357,      -7.236755792,      -7.242345403,      -4.679781294
          0,           0,         909,      -10.16582347,      -7.312946303,       -7.23928946,      -7.244790222,      -4.684183697
          0,           0,         910,      -10.17183521,      -7.310054121,      -7.242607448,      -7.247795777,      -4.690015806
          0,           0,         911,      -10.17921244,      -7.308874056,       -7.24682481,      -7.251501749,      -4.697291159
          0,           0,         912,      -10.18793343,       -7.30953735,      -7.252021874,      -7.256015255,       -4.70599015
          0,           0,         913,      -10.19794462,      -7.312129351,      -7.258248201,      -7.261412152,      -4.716061603
          0,           0,         914,      -10.20916472,       -7.31670269,      -7.265525251,      -7.267740064,      -4.727426514
          0,           0,         915,      -10.22146858,      -7.323286038,      -7.273847942,      -7.275019766,       -4.73996231
          0,           0,         916,      -10.23468549,      -7.331887933,      -7.283184886,      -7.283247402,      -4.753498249
          0,           0,         917,      -10.24859785,      -7.342495084,      -7.293479504,      -7.292395592,      -4.767815609
          0,           0,         918,      -10.26292844,      -7.355068878,      -7.304647852,      -7.302413397,      -4.782631248
          0,           0,         919,      -10.27734851,      -7.369535835,      -7.316578779,      -7.313227227,      -4.797604541
          0,           0,         920,      -10.29148226,      -7.385775707,      -7.329132085,      -7.324738743,      -4.812340206
          0,           0,         921,      -10.30493718,      -7.403602417,      -7.342138174,       -7.33682494,      -4.826417263
          0,           0,         922,      -10.31733454,      -7.422745708,      -7.355397031,      -7.349335011,      -4.839420066
          0,           0,         923,      -10.32836155,      -7.442832097,      -7.368679658,      -7.362089719,      -4.850994485
          0,           0,         924,      -10.33780049,      -7.463371935,      -7.381733564,      -7.374881151,      -4.860883516
          0,           0,         925,      -10.34553746,      -7.483755417,      -7.394293942,      -7.387478123,      -4.868941931
          0,           0,         926,      -10.35155625,      -7.503268205,      -7.406098411,      -7.399632889,       -4.87513402
          0,           0,         927,      -10.35594163,      -7.521139984,      -7.416902201,      -7.411092805,      -4.879539613
          0,           0,         928,      -10.35885948,      -7.536625199,      -7.426498095,      -7.421619176,      -4.882334948
          0,           0,         929,      -10.36054481,      -7.549102026,      -7.434741004,      -7.431014011,      -4.883778761
          0,           0,         930,      -10.36129306,      -7.558170971,      -7.441571973,      -7.439149118,       -4.88419583
          0,           0,         931,      -10.36143269,      -7.563722618,      -7.447024873,      -7.445981657,      -4.883946064
          0,           0,         932,      -10.36129244,      -7.565955327,      -7.451225498,      -7.451558445,      -4.883387585
          0,           0,         933,      -10.36121735,      -7.565339982,      -7.454383558,      -7.456014031,      -4.882890994
          0,           0,         934,      -10.36152351,      -7.562540925,      -7.456766673,      -7.459550082,      -4.882791843
          0,           0,         935,      -10.36251247,      -7.558315943,      -7.458674588,      -7.462412735,      -4.883406157
          0,           0,         936,      -10.36443316,      -7.553418463,      -7.460407661,       -7.46486614,      -4.884992733
          0,           0,         937,      -10.36748243,      -7.548524501,      -7.462244939,      -7.467170288,      -4.887756223
          0,           0,         938,      -10.37179761,      -7.544193843,      -7.464430599,      -7.469566888,      -4.891840044
          0,           0,         939,      -10.37745858,      -7.540862075,       -7.46716793,      -7.472268966,      -4.897329816
          0,           0,         940,      -10.38452673,      -7.538853909,      -7.470621512,      -7.475459945,      -4.904290737
          0,           0,         941,      -10.39301527,      -7.538405709,      -7.474916348,       -7.47928776,      -4.912740792
          0,           0,         942,        -10.402914,      -7.539684706,      -7.480142727,      -7.483867531,      -4.922674066
          0,           0,         943,      -10.41418414,      -7.542807863,      -7.486357811,       -7.48928205,      -4.934054764
          0,           0,         944,      -10.42676117,      -7.547855313,      -7.493588725,      -7.495584582,      -4.946822191
          0,           0,         945,       -10.4405359,      -7.554878239,      -7.501833745,      -7.502799253,      -4.960868554
          0,           0,         946,      -10.45536082,      -7.563905248,      -7.511063698,      -7.510924897,      -4.976047413
          0,           0,         947,      -10.47103868,      -7.574942597,      -7.521222743,      -7.519935588,      -4.992159283
          0,           0,         948,      -10.48731495,       -7.58797077,      -7.532227519,      -7.529782703,      -5.008942134
          0,           0,         949,      -10.50386839,      -7.602936207,      -7.543967358,      -7.540393895,       -5.02606286
          0,           0,         950,      -10.52032663,      -7.619735813,      -7.556304154,      -7.551674709,      -5.043125658
          0,           0,         951,      -10.53626317,      -7.638197202,       -7.56906969,      -7.563506017,      -5.059671519
          0,           0,         952,       -10.5512316,      -7.658054826,      -7.582065992,      -7.575740952,      -5.075212889
          0,           0,         953,      -10.56480478,      -7.678922216,       -7.59506439,      -7.588203112,      -5.089273706
          0,           0,         954,      -10.57663168,      -7.700275971,      -7.607808953,      -7.600685875,      -5.101457007
          0,           0,         955,      -10.58646825,      -7.721448127,      -7.620027985,      -7.612955133,      -5.111480162
          0,           0,         956,      -10.59419094,      -7.741642564,       -7.63145203,      -7.624760031,      -5.119197267
          0,           0,         957,      -10.59981168,      -7.759986937,       -7.64183754,      -7.635847367,      -5.124617559
          0,           0,         958,      -10.60349642,       -7.77562481,      -7.650988331,      -7.645985568,      -5.127925738
          0,           0,         959,      -10.60551388,      -7.787842342,       -7.65877206,      -7.654985828,      -5.129424037
          0,           0,         960,      -10.60622441,      -7.796194476,      -7.665136376,      -7.662723427,      -5.129515382
          0,           0,         961,      -10.60599943,      -7.800588551,      -7.670114595,       -7.66915159,      -5.128617703
          0,           0,         962,       -10.6052325,      -7.801294515,      -7.673832808,      -7.674315408,      -5.127164147
          0,           0,         963,      -10.60430513,      -7.798889958,      -7.676499716,      -7.678347068,      -5.125569119
          0,           0,         964,      -10.60358349,      -7.794154711,      -7.678386764,      -7.681449369,      -5.124221819
          0,           0,         965,      -10.60339225,      -7.787945691,      -7.679795629,      -7.683869994,      -5.123460962
          0,           0,         966,      -10.60401089,      -7.781089535,      -7.681029472,      -7.685876494,      -5.123575436
          0,           0,         967,      -10.60564907,      -7.774309225,      -7.682371112,      -7.687732149,      -5.124779908
          0,           0,         968,      -10.60846252,      -7.768188951,      -7.684068321,      -7.689682115,      -5.127230954
          0,           0,         969,      -10.61255687,      -7.763174303,      -7.686329959,      -7.691945062,      -5.131037069
          0,           0,         970,      -10.61799171,      -7.759590078,      -7.689323173,      -7.694706674,      -5.136259335
          0,           0,         971,      -10.62478906,      -7.757661375,      -7.693177065,      -7.698119925,      -5.142920836
          0,           0,         972,      -10.63294661,      -7.757540907,      -7.697984922,      -7.702304691,      -5.151021854
          0,           0,         973,      -10.64241809,      -7.759328584,      -7.703807533,      -7.707348389,      -5.160519008
          0,           0,         974,      -10.65312997,      -7.763086155,      -7.710676673,      -7.713308825,      -5.171340277
          0,           0,         975,      -10.66497456,      -7.768850655,      -7.718597566,       -7.72021743,      -5.183380274
          0,           0,         976,        -10.677802,      -7.776636955,      -7.727549337,      -7.728079792,      -5.196490908
          0,           0,         977,      -10.69142418,      -7.786439699,      -7.737485889,      -7.736878171,      -5.210482004
          0,           0,         978,      -10.70557306,      -7.798230191,       -7.74833338,      -7.746570494,      -5.225084386
          0,           0,         979,       -10.7199442,      -7.811950034,      -7.759991792,      -7.757092055,      -5.239982363
          0,           0,         980,       -10.7341801,       -7.82749759,      -7.772333127,      -7.768354435,      -5.254801594
          0,           0,         981,      -10.74788784,      -7.844714534,      -7.785198941,      -7.780244469,      -5.269125229
          0,           0,         982,      -10.76068345,       -7.86336606,      -7.798400112,      -7.792622073,      -5.282535903
          0,           0,         983,      -10.77222734,      -7.883121183,       -7.81171925,      -7.805318906,      -5.294653464
          0,           0,         984,      -10.78226028,       -7.90353792,      -7.824909622,      -7.818136507,      -5.305178912
          0,           0,         985,      -10.79061347,       -7.92405344,      -7.837706662,      -7.830848887,      -5.313908017
          0,           0,         986,      -10.79723769,      -7.943991402,      -7.849845141,      -7.843213555,      -5.320768136
          0,           0,         987,      -10.80218543,      -7.962594149,      -7.861075382,       -7.85498265,      -5.325800192
          0,           0,         988,      -10.80561358,      -7.979094644,      -7.871182626,      -7.865918038,       -5.32916386
          0,           0,         989,       -10.8077565,      -7.992811167,      -7.880002344,      -7.875810674,      -5.331111702
          0,           0,         990,      -10.80889414,      -8.003253355,       -7.88743941,      -7.884500627,      -5.331950153
          0,           0,         991,      -10.80931896,       -8.01019693,       -7.89347987,      -7.891900099,      -5.332006037
          0,           0,         992,      -10.80932253,      -8.013720474,      -7.898204936,      -7.898012096,      -5.331603701
          0,           0,         993,      -10.80925912,      -8.014190493,      -7.901793358,       -7.90293714,      -5.331121201
          0,           0,         994,      -10.80945258,      -8.012205429,      -7.904492298,      -7.906852518,      -5.330906806
          0,           0,         995,      -10.81020255,      -8.008494272,      -7.906591859,      -7.909989961,      -5.331272571
          0,           0,         996,      -10.81178956,      -8.003820324,      -7.908396789,      -7.912610429,      -5.332514394
          0,           0,         997,       -10.8144348,       -7.99889635,      -7.910197056,      -7.914978431,      -5.334858633
          0,           0,         998,      -10.81829096,      -7.994329457,      -7.912251792,      -7.917343849,      -5.338465606
          0,           0,         999,      -10.82347682,      -7.990602801,      -7.914782323,      -7.919933678,      -5.343459529
          0,           0,        1000,      -10.83003777,      -7.988081737,      -7.917965801,      -7.922941801,      -5.349892247
          0,           0,        1001,      -10.83801719,      -7.987034776,      -7.921945239,      -7.926530697,      -5.357810567
          0,           0,        1002,      -10.84741742,       -7.98765505,       -7.92682262,      -7.930828932,      -5.367220837
          0,           0,        1003,      -10.85821164,      -7.990077006,      -7.932669069,      -7.935931913,      -5.378099502
          0,           0,        1004,      -10.87034767,      -7.994395181,      -7.939522564,      -7.941904221,      -5.390398766
          0,           0,        1005,      -10.88371684,      -8.000669953,      -7.947392148,      -7.948778741,       -5.40401241
          0,           0,        1006,      -10.89819713,       -8.00893999,      -7.956258573,      -7.956565536,      -5.418818395
          0,           0,        1007,      -10.91362384,      -8.019218201,      -7.966077126,      -7.965249567,      -5.434654122
          0,           0,        1008,      -10.92975802,      -8.031498051,      -7.976774326,      -7.974787554,      -5.451272199
          0,           0,        1009,      -10.94628965,      -8.045738777,       -7.98824962,      -7.985116869,      -5.468354132
          0,           0,        1010,      -10.96288054,      -8.061857649,      -8.000375521,      -7.996152269,      -5.485542571
          0,           0,        1011,      -10.97912222,      -8.079712716,      -8.012994665,      -8.007783272,      -5.502399643
          0,           0,        1012,      -10.99456513,      -8.099075263,      -8.025920887,      -8.019873044,      -5.518437707
          0,           0,        1013,      -11.00876319,      -8.119606299,      -8.038935122,       -8.03225795,      -5.533162195
          0,           0,        1014,      -11.02133678,      -8.140835731,      -8.051792637,      -8.044741752,      -5.546147587
          0,           0,        1015,      -11.03199772,      -8.162149337,      -8.064226063,      -8.057100299,      -5.557059838
          0,           0,        1016,      -11.04056863,      -8.182795599,      -8.075960933,      -8.069087637,      -5.565693713
          0,           0,        1017,      -11.04699595,      -8.201919672,      -8.086741709,      -8.080448368,      -5.571985865
          0,           0,        1018,      -11.05140338,      -8.218645995,      -8.096353408,      -8.090941936,      -5.576071159
          0,           0,        1019,      -11.05401161,      -8.232190052,      -8.104636129,      -8.100359788,       -5.57820014
          0,           0,        1020,       -11.0551699,      -8.241994175,      -8.111509774,      -8.108553864,      -5.578760668
          0,           0,        1021,      -11.05524277,       -8.24782742,      -8.116973401,      -8.115446621,      -5.578164911
          0,           0,        1022,      -11.05461172,      -8.249829597,      -8.121119147,      -8.121046941,      -5.576837873
          0,           0,        1023,      -11.05367001,      -8.248472978,      -8.124125965,      -8.125456405,      -5.575209203
          0,           0,        1024,      -11.05279883,      -8.244476395,      -8.126246279,      -8.128855246,      -5.573686376
          0,           0,        1025,      -11.05234204,      -8.238684629,      -8.127774969,      -8.131476681,      -5.572630585
          0,           0,        1026,       -11.0525934,      -8.231945396,      -8.129015814,      -8.133584363,      -5.572344901
          0,           0,        1027,      -11.05377081,      -8.225024256,      -8.130261326,      -8.135443678,      -5.573056853
          0,           0,        1028,      -11.05608166,      -8.218562445,      -8.131776168,      -8.137310795,      -5.574973264
          0,           0,        1029,      -11.05963696,      -8.213055912,      -8.133782896,      -8.139413163,      -5.578208519
          0,           0,        1030,      -11.06450159,      -8.208869718,      -8.136462855,      -8.141948703,      -5.582827798
          0,           0,        1031,      -11.07073533,      -8.206264122,      -8.139961691,      -8.145084513,      -5.588895644
          0,           0,        1032,      -11.07832171,      -8.205415823,      -8.144382867,      -8.148951333,      -5.596391909
          0,           0,        1033,      -11.08723446,      -8.206441515,      -8.149800081,      -8.153648254,      -5.605296044
