"Time_Iter",    "Cur_Time"    ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,    "Avg_Press"   ,       "CD"       ,       "CL"       ,     "probe1"     
        927,              9.27,      -6.850279425,      -7.682058599,      -8.489140077,                 0,       1.877927396,      0.5630770908,     0.08036520409
        928,              9.28,       -6.87868229,      -7.713460928,      -8.523592721,                 0,       1.787327672,        0.52007287,     0.08036109575
        929,              9.29,      -6.914530998,      -7.746740078,       -8.55175127,                 0,       1.765272327,      0.4686579372,     0.08025025164
        930,               9.3,      -6.940264462,      -7.774747399,      -8.586554112,                 0,       1.834430911,      0.4185161621,     0.08012912104
        931,              9.31,      -6.977700536,      -7.809887028,      -8.616288343,                 0,        1.84694273,      0.3682858176,     0.08013552524
        932,              9.32,      -7.004233522,      -7.838884983,      -8.651925067,                 0,       1.777190996,       0.310072017,     0.08019788558
        933,              9.33,      -7.038447431,      -7.871519532,      -8.673679707,                 0,        1.75272081,      0.2457905646,     0.08020056437
        934,              9.34,      -7.061019145,      -7.895345267,      -8.711088652,                 0,       1.800971759,        0.18296769,     0.08020577903
        935,              9.35,      -7.096259716,      -7.929848588,       -8.73279121,                 0,       1.814748267,       0.121069816,     0.08031974913
        936,              9.36,      -7.118820733,      -7.953414869,      -8.770272656,                 0,       1.763646078,     0.05456507144,     0.08049699491
        937,              9.37,      -7.149921351,      -7.985105812,      -8.781888948,                 0,       1.739060062,    -0.01552383162,     0.08064145258
        938,              9.38,      -7.168069752,      -8.002121054,      -8.824011375,                 0,       1.774631417,    -0.08321489685,     0.08078417094
        939,              9.39,      -7.202763286,      -8.038409188,      -8.837149231,                 0,       1.794055526,     -0.1482374233,     0.08100624725
        940,               9.4,      -7.225034901,      -8.058540749,      -8.881142234,                 0,       1.760926318,     -0.2144571091,     0.08127899179
        941,              9.41,       -7.25895414,      -8.095801137,      -8.886571361,                 0,       1.739780881,     -0.2815682892,     0.08152002415
        942,              9.42,      -7.278780429,      -8.110987649,      -8.937245961,                 0,       1.768567936,     -0.3447169462,     0.08173887792
        943,              9.43,      -7.316875693,      -8.153663669,      -8.946716387,                 0,       1.792886015,     -0.4031667483,     0.08199782803
        944,              9.44,      -7.340872835,      -8.172516691,      -8.997301369,                 0,       1.775052497,      -0.459621105,     0.08228239608
        945,              9.45,      -7.377319485,       -8.21608777,      -9.000390437,                 0,       1.759312627,     -0.5141794827,     0.08252669371
        946,              9.46,      -7.402163474,      -8.232375634,      -9.058859258,                 0,       1.783442863,     -0.5632109124,     0.08272825693
        947,              9.47,      -7.449936425,      -8.287556656,      -9.070914262,                 0,       1.810188933,     -0.6057660913,     0.08293447191
        948,              9.48,      -7.483948808,      -8.312910542,      -9.129796012,                 0,       1.803825321,     -0.6437672889,     0.08314114189
        949,              9.49,      -7.533320449,      -8.371993775,       -9.14290404,                 0,       1.793994659,     -0.6775826727,     0.08330027762
        950,               9.5,      -7.568852459,      -8.395484361,        -9.2126657,                 0,       1.812694716,     -0.7046412502,     0.08340764406
        951,              9.51,      -7.630525787,      -8.466588811,      -9.233999251,                 0,       1.835271757,     -0.7243501289,      0.0834985692
        952,              9.52,      -7.676440528,      -8.501511434,      -9.303308183,                 0,       1.833567485,     -0.7381137223,     0.08357445888
        953,              9.53,      -7.737917539,      -8.575995609,      -9.329294146,                 0,       1.826956611,     -0.7463275757,      0.0836059804
        954,              9.54,      -7.784445891,      -8.606665511,      -9.411893989,                 0,       1.838570636,     -0.7475746774,     0.08359272133
        955,              9.55,      -7.862411407,       -8.69619034,      -9.442699132,                 0,       1.852790382,      -0.741624148,     0.08356036198
        956,              9.56,      -7.919348787,      -8.740530679,      -9.520155994,                 0,       1.850696177,     -0.7295186216,     0.08351332772
        957,              9.57,      -7.991852954,      -8.829482739,      -9.557608546,                 0,       1.844244555,     -0.7116480439,     0.08343792602
        958,              9.58,      -8.049149069,      -8.864968979,      -9.651272266,                 0,       1.848033309,     -0.6875185548,     0.08333842429
        959,              9.59,       -8.14559566,      -8.975222986,      -9.685114885,                 0,       1.852983107,     -0.6571262672,     0.08323349887
        960,               9.6,      -8.210709076,      -9.026243863,      -9.763942123,                 0,       1.848081775,     -0.6213051652,     0.08312904493
        961,              9.61,      -8.290140964,      -9.123166809,      -9.808095822,                 0,       1.840112603,     -0.5804108097,     0.08302138552
        962,              9.62,      -8.357153013,      -9.159085774,       -9.90296537,                 0,       1.837318463,      -0.534564908,     0.08291622989
        963,              9.63,      -8.470169584,       -9.28603563,      -9.927372337,                 0,       1.835117029,     -0.4838914931,     0.08282548758
        964,              9.64,      -8.530685005,      -9.330597457,      -9.985331171,                 0,       1.827876986,     -0.4291071121,     0.08275376148
        965,              9.65,      -8.601277509,       -9.41150597,      -10.02290318,                 0,       1.819064262,       -0.37055188,     0.08270074688
        966,              9.66,      -8.665135156,      -9.439738682,      -10.08941484,                 0,       1.812943881,     -0.3087043227,     0.08267000768
        967,              9.67,       -8.76097365,      -9.540356329,      -10.09143325,                 0,       1.807656441,     -0.2439252631,     0.08266722024
        968,              9.68,       -8.78287868,      -9.551926365,      -10.10686353,                 0,       1.800669913,     -0.1767928037,     0.08269440099
        969,              9.69,      -8.813408421,      -9.585825026,      -10.12840295,                 0,       1.793589921,     -0.1076968488,     0.08275060054
        970,               9.7,      -8.843657541,       -9.59709057,      -10.14779728,                 0,        1.78842223,    -0.03740676839,     0.08283729243
        971,              9.71,      -8.875085929,      -9.628501664,      -10.14320471,                 0,        1.78451908,     0.03337952924,     0.08295407909
        972,              9.72,      -8.871425214,      -9.628548077,      -10.14569587,                 0,       1.781204504,      0.1044449249,     0.08309787711
        973,              9.73,      -8.879003673,      -9.638591224,      -10.15503832,                 0,       1.779053648,      0.1750884594,     0.08326407415
        974,              9.74,      -8.891588239,      -9.644435526,      -10.16259112,                 0,       1.778769754,      0.2443544935,     0.08344802306
        975,              9.75,      -8.898872585,      -9.649962348,      -10.16598595,                 0,       1.779992637,      0.3117154457,     0.08364478348
        976,              9.76,      -8.896905108,      -9.647576527,      -10.17291784,                 0,       1.782167113,      0.3767343362,     0.08384860824
        977,              9.77,      -8.900199282,      -9.649861862,      -10.18069958,                 0,       1.785355558,      0.4386285818,     0.08405342471
        978,              9.78,      -8.908848017,      -9.655654511,      -10.18895537,                 0,       1.790150044,      0.4967346303,     0.08425344466
        979,              9.79,      -8.913560604,      -9.656093739,      -10.19791709,                 0,       1.796167774,      0.5505205053,     0.08444311039
        980,               9.8,        -8.9238067,      -9.662949666,      -10.21259281,                 0,       1.803283938,       0.599519611,     0.08461707004
        981,              9.81,       -8.93374039,       -9.66792186,      -10.22624516,                 0,       1.810886419,      0.6431188214,      0.0847704309
        982,              9.82,      -8.944206318,      -9.673314337,      -10.23950509,                 0,        1.81886241,      0.6809234007,     0.08489908627
        983,              9.83,      -8.952923104,      -9.677667579,      -10.25251515,                 0,       1.826906961,      0.7126005684,     0.08499980661
        984,              9.84,      -8.961344837,      -9.681874394,      -10.26458883,                 0,        1.83470311,      0.7378630801,     0.08507022932
        985,              9.85,      -8.969114643,      -9.685648808,      -10.27392602,                 0,       1.842018627,      0.7564856076,     0.08510893666
        986,              9.86,        -8.9750902,      -9.688296692,       -10.2805122,                 0,       1.848642772,      0.7683312199,     0.08511555102
        987,              9.87,      -8.979521496,      -9.690213155,      -10.28484398,                 0,       1.854356948,      0.7733435498,     0.08509071743
        988,              9.88,      -8.982638961,      -9.691579209,      -10.28645838,                 0,       1.858973955,       0.771529746,     0.08503604219
        989,              9.89,      -8.984260232,       -9.69234804,      -10.28538657,                 0,        1.86236337,      0.7629560453,     0.08495410272
        990,               9.9,      -8.984319423,      -9.692460017,      -10.28238796,                 0,        1.86443575,      0.7477522186,     0.08484845331
        991,              9.91,      -8.983097252,      -9.692060172,      -10.27798375,                 0,       1.865131612,      0.7261037775,     0.08472352178
        992,              9.92,      -8.980686594,      -9.691071092,      -10.27232966,                 0,       1.864440325,      0.6982384951,     0.08458451206
        993,              9.93,      -8.977207986,      -9.689464486,        -10.265663,                 0,       1.862402329,      0.6644280653,     0.08443713911
        994,              9.94,      -8.972891624,       -9.68732203,      -10.25832816,                 0,       1.859093168,      0.6249707016,     0.08428735565
        995,              9.95,      -8.967859289,       -9.68467456,      -10.25046764,                 0,        1.85463232,      0.5802086551,     0.08414113334
        996,              9.96,      -8.962188553,      -9.681468951,      -10.24216206,                 0,       1.849170519,       0.530505402,     0.08400426623
        997,              9.97,      -8.956002344,       -9.67778223,      -10.23371685,                 0,       1.842895221,      0.4762509369,     0.08388218658
        998,              9.98,      -8.949593591,      -9.673812534,      -10.22551109,                 0,       1.836018439,      0.4178614535,     0.08377974002
        999,              9.99,      -8.943063227,      -9.669650319,      -10.21768635,                 0,       1.828773694,       0.355781622,     0.08370103366
